"","logFC","logCPM","F","PValue","FDR","locus_tag"
"ECP_2732",-0.361872315149168,2.3178101700683,2.08779528629943,0.156407713177751,0.334013271717945,"ECP_2732"
"ECP_1816",-0.255657334127935,2.9032344018266,2.07819421777664,0.157339190545541,0.335844424598149,"ECP_1816"
"rpmE",-0.118077627515684,10.471845644109,2.07526290541637,0.157624879362142,0.336296051972449,"ECP_4145"
"ECP_0879",-0.141857439462449,6.09071499210611,2.07063431221636,0.158077230189065,0.336980699941929,"ECP_0879"
"ECP_3877",0.321490873312822,2.51798922506696,2.0704600060686,0.158094294882408,0.336980699941929,"ECP_3877"
"hemG",0.110603734597772,5.63374226394545,2.06926048638055,0.158211787487833,0.337072812967036,"ECP_4063"
"xni",-0.152968158751205,4.72067414928372,2.06843115164122,0.158293080653685,0.337087752232015,"ECP_2781"
"ECP_3297",-0.0958459632513789,6.38313988266595,2.06619606825156,0.158512413142572,0.337396496642117,"ECP_3297"
"yaeJ",0.136975067657648,6.12119568973099,2.06275917034501,0.158850379911027,0.337497259110456,"ECP_0200"
"ECP_2318",-0.277829945597373,4.01331576453472,2.06810733079897,0.158857237871294,0.337497259110456,"ECP_2318"
"ECP_2726",0.128519547801357,6.57969663326251,2.06377889885817,0.158750016676034,0.337497259110456,"ECP_2726"
"ECP_4136",0.267831213391413,3.59661359246419,2.06427234176953,0.158701478068178,0.337497259110456,"ECP_4136"
"yheT",-0.130821446480465,5.6140561743665,2.06166784608314,0.158957872452776,0.337553030037762,"ECP_3444"
"ECP_3429",-0.121197169820369,12.4217628016015,2.05924606984773,0.159196716968209,0.337902105519987,"ECP_3429"
"ECP_2464",0.400183682013721,2.03699914109597,2.05555531651423,0.159561525823916,0.338237095937859,"ECP_2464"
"ECP_3643",-0.289427295011035,3.11812856355658,2.05538741694057,0.159578145086593,0.338237095937859,"ECP_3643"
"soxB",-0.215305605574659,3.4954036373944,2.05593961913303,0.159523493933437,0.338237095937859,"ECP_4154"
"ECP_0423",0.386390916979342,2.03094179371625,2.05196060227629,0.159917788515029,0.33879875083156,"ECP_0423"
"ECP_1035",-0.376288940815419,1.92957233316313,2.05116922749148,0.159996345375992,0.338807006680471,"ECP_1035"
"ECP_1497",-0.206641825729476,3.31353274349055,2.047404370096,0.160370692056308,0.339403462237122,"ECP_1497"
"trpR",-0.170322356151876,5.40215133552628,2.04683299491208,0.160427595085638,0.339403462237122,"ECP_4779"
"ECP_2697",0.286842478844108,2.54046621101185,2.04443186582108,0.160666982804569,0.339751522817864,"ECP_2697"
"ECP_0308",-0.231527454273262,2.98427805549621,2.04249001818468,0.160860889020797,0.340003127329472,"ECP_0308"
"ECP_0183",-0.112471936848933,7.65325468742853,2.03516646010062,0.161594680741321,0.341395093670445,"ECP_0183"
"ECP_3110",0.29195112939607,3.41612113386894,2.03301060990464,0.16181143990321,0.34169395732004,"ECP_3110"
"ECP_2577",-0.142784123975359,5.52161253914347,2.03047817637635,0.162066500665301,0.342073386055411,"ECP_2577"
"ECP_1853",-0.126565163481034,6.39676188370136,2.0286611821355,0.162249796298796,0.342301057928375,"ECP_1853"
"ECP_1725",-0.168594838934713,4.77942310709803,2.02635388233571,0.162482905819219,0.342474420161457,"ECP_1725"
"yohO",0.40241018069818,2.16097036525108,2.02656273083219,0.162461789323569,0.342474420161457,"ECP_2166"
