"","logFC","logCPM","F","PValue","FDR","locus_tag"
"tolC",-0.985499917166717,10.7907431956113,98.8027707367503,2.79175203565402e-12,8.33484916960392e-11,"ECP_3127"
"pta",-0.877121874224128,10.6516291552609,98.5745616745897,2.88484984247123e-12,8.55650234322511e-11,"ECP_2336"
"ECP_0898",-0.877569422082572,9.85159031454475,98.5046326965047,2.91402611517623e-12,8.58691591601932e-11,"ECP_0898"
"carA",-0.922555058826247,5.90045182533603,98.4476203933291,2.93804266717961e-12,8.60183072494263e-11,"ECP_0031"
"ECP_2731",1.46183177374332,4.59480416134127,97.1953979612616,3.52153287811554e-12,1.02440488467233e-10,"ECP_2731"
"gpmI",-0.626844212580361,8.68395141850233,96.66972690225,3.80168691671344e-12,1.09885702089462e-10,"ECP_3713"
"nrdB",-0.795326308110226,9.53876076517496,96.2120578087362,4.06468202842623e-12,1.16743842056951e-10,"ECP_2278"
"arnF",1.23694128819461,5.94671815410196,99.76042981079,4.10312610590557e-12,1.17106831877984e-10,"ECP_2302"
"ECP_0976",0.8356346926765,8.10190434810874,95.543913277313,4.48348379004225e-12,1.26372977883303e-10,"ECP_0976"
"ydcP",-0.666860168846104,7.26201010543137,95.5501179106574,4.47939255429389e-12,1.26372977883303e-10,"ECP_1438"
"ECP_0482",-0.706990488424241,7.6075506392106,95.22406254978,4.69979980161148e-12,1.31652416664894e-10,"ECP_0482"
"ECP_2179",-0.756312100244384,6.46436382463909,94.7518922568908,5.03939833571135e-12,1.4029932299054e-10,"ECP_2179"
"ECP_4350",-0.823395244763497,6.42136268966122,94.6102138759948,5.14625545046874e-12,1.42400653867239e-10,"ECP_4350"
"fimB",1.3305861387211,7.0359792590125,112.099065218806,5.28393299008047e-12,1.45324169145365e-10,"ECP_4646"
"ECP_1623",-0.648831089985999,9.39419352785242,93.6765921563773,5.91271197196339e-12,1.61637873064879e-10,"ECP_1623"
"glpD",1.46651393424456,5.51986159093641,101.592098956552,6.17072807919178e-12,1.6768122169684e-10,"ECP_3511"
"ECP_0667",-0.697871616468902,7.51528878244826,93.2629850212336,6.28978359543062e-12,1.69899035452763e-10,"ECP_0667"
"ribH",-0.644941806270978,8.7067100447989,92.8708941912761,6.670624678772e-12,1.78366780877474e-10,"ECP_0474"
"rhlE",-0.693740858334319,7.49939047134774,92.8596713729372,6.68187588126281e-12,1.78366780877474e-10,"ECP_0811"
"dnaG",-0.822652869136293,9.68192682648544,92.4885094330292,7.06544266630366e-12,1.87502800115123e-10,"ECP_3156"
"ndh",-0.691048849281858,8.78443262244853,92.2310169213507,7.34509111173202e-12,1.92838759256823e-10,"ECP_1101"
"ECP_1480",1.54482858601582,5.55119872429597,104.122810542165,7.3514996367189e-12,1.92838759256823e-10,"ECP_1480"
"pqiB",0.763384833935386,7.76038327162013,91.7767491379612,7.86718691564141e-12,2.0517985185736e-10,"ECP_0956"
"sdaC",-1.07496461983515,8.31419845855551,99.4257102790211,8.20105895163753e-12,2.12665174414463e-10,"ECP_2778"
"ycgZ",1.31352521581612,6.63692698290181,105.198216384804,8.49526963742291e-12,2.19042804628552e-10,"ECP_1201"
"exuR",-0.691174704117414,6.82554786355884,90.9617312480346,8.90406584087409e-12,2.28286162632128e-10,"ECP_3190"
"ECP_2884",-0.72078306952953,9.81635900660162,90.5695914688068,9.45323757194054e-12,2.41004450008237e-10,"ECP_2884"
"rnfC",-0.732791920151818,7.58509441033181,90.4913593715508,9.56699521839305e-12,2.42542035201495e-10,"ECP_1574"
"efeB",-1.30960593666518,7.03786530613772,106.601004726392,1.01930758767373e-11,2.55558996290795e-10,"ECP_1018"
"ECP_3525",1.04934271853799,5.70767170701503,90.1126303906995,1.01384126298421e-11,2.55558996290795e-10,"ECP_3525"
"rluF",-0.729278652815513,6.45200677892762,89.6848855761142,1.08271756430351e-11,2.6996551136315e-10,"ECP_4240"
"OmrA",3.38165606377239,2.55465586527014,89.103749400803,1.18427106772883e-11,2.93673339090351e-10,"OmrA"
"ECP_2632",-0.918193308256417,8.63382908920494,89.3483195189167,1.3049463871354e-11,3.21839494827198e-10,"ECP_2632"
"ECP_0421",-0.719787980066394,7.1866195643966,87.8582250905291,1.43716513565698e-11,3.52532723546561e-10,"ECP_0421"
"ECP_0941",-0.763379415676362,9.89774100874999,87.7650195950977,1.4582443854275e-11,3.5578026995e-10,"ECP_0941"
"glnS",-0.59502195142111,9.84740945209853,87.3372696322706,1.55923667837025e-11,3.78385884836588e-10,"ECP_0700"
"ECP_2552",-0.630370813781373,8.5366665725296,87.1631121854717,1.6024377848064e-11,3.86801205715502e-10,"ECP_2552"
"thrB",1.03435897693731,6.66259326701624,89.4478326745862,1.80059528383939e-11,4.32333407304929e-10,"ECP_0003"
"dusA",-0.718124259419474,7.80877659186528,86.0768422205194,1.90190573482677e-11,4.54255169718099e-10,"ECP_4265"
