"","logFC","logCPM","F","PValue","FDR","locus_tag"
"ECP_2344",0.324783994419499,4.34795991936819,4.14090494308436,0.0478894207426166,0.150218045962037,"ECP_2344"
"ECP_2545",-0.393808361885116,3.58262699356429,4.13890815926715,0.0479408887708755,0.150218045962037,"ECP_2545"
"lldD",0.321620690906095,4.11698104873871,4.13837644185827,0.0479546042297845,0.150218045962037,"ECP_3706"
"ECP_4286",-0.206947994349906,8.27926689585784,4.1343524977854,0.0480585396432667,0.150439800993647,"ECP_4286"
"sdhA",0.188504320294619,6.15341800106878,4.11870827578762,0.0484649652071398,0.151607496261342,"ECP_0735"
"ECP_3344",0.852230599598853,1.1042892742961,4.11461936548379,0.0485718108533697,0.151837086407331,"ECP_3344"
"ECP_2905",-0.209180836088554,5.19468225733885,4.10546608120268,0.0488119269200055,0.152482681548455,"ECP_2905"
"ypeC",0.461752250086535,3.66977728131321,4.10318545221989,0.0488719560591925,0.152565205331963,"ECP_2416"
"yjfF",-0.425565166048636,3.01944180580258,4.09745894932828,0.0490230414773617,0.152931673722161,"ECP_4480"
"ECP_3568",-0.271692337859676,4.87497260777469,4.09541641742868,0.0490770543010761,0.15299502024216,"ECP_3568"
"smpB",-0.153394781985017,7.07590607509545,4.0917156653214,0.0491750831592085,0.153090330905108,"ECP_2620"
"ECP_4351",-0.599629502732137,2.14767066746032,4.09251797261625,0.0491538127419328,0.153090330905108,"ECP_4351"
"ECP_1559",-0.604227136387727,1.86494723504703,4.09043410783457,0.0492090801455095,0.153091168458168,"ECP_1559"
"ECP_0829",0.25318832058146,5.73071351372938,4.08883271216509,0.0492515979149434,0.153118495161595,"ECP_0829"
"pspC",-0.472541812110305,2.4613276447949,4.06131829062905,0.0499884343577742,0.155302877173126,"ECP_1358"
"ECP_4458",0.666368250061062,1.85894825538447,4.05424283629828,0.0501798601094191,0.155790961037383,"ECP_4458"
"ECP_2565",-0.231917654606255,5.05862507407543,4.04912311582345,0.0503188742059849,0.156115768982205,"ECP_2565"
"ECP_2729",0.183592605068051,6.76313421046102,4.04514018801699,0.0504273130315523,0.156345337329382,"ECP_2729"
