"","control_1","control_2","control_3","genename"
"ECP_0364",11.4187704530485,10.2589722851597,15.984752231186,"ECP_0364"
"ECP_0365",10.3878771923939,10.0153111907538,11.9601929681307,"ECP_0365"
"ECP_0366",7.18900055283475,4.94594152994092,6.30974240487226,"ECP_0366"
"ECP_0367",4.32558507840057,3.86581463467259,3.57227174055433,"eaeH"
"ECP_0368",3.78969501645592,3.68351589467628,3.33108822719821,"ECP_0368"
"ECP_0369",12.4291055960717,8.83246840356996,10.7158209292348,"akr5f"
"ECP_0370",1.78223383202837,0.93893542413317,2.0621022358846,"ECP_0370"
"ECP_0371",2.87155577637844,5.75246513013233,3.15840975369667,"ECP_0371"
"ECP_0372",4.10593495626962,2.94426356979315,4.36213934514051,"ECP_0372"
"ECP_0373",7.4291010261393,7.53783947514629,11.7793068070882,"ykgD"
"ECP_0374",4.72610221528951,3.95917770509487,7.18298945499804,"lutA"
"ECP_0375",3.33607215196907,3.4282978301333,5.19424491770092,"lutB"
"ECP_0376",6.51876167626139,7.12295838997577,7.23513456900891,"lutC"
"ECP_0377",0.381907249720364,0,1.0310511179423,NA
"ECP_0378",1.35637014250461,1.85260801174258,0.610308285060017,"ECP_0378"
"ECP_0379",3.48801973765492,2.56184730605526,2.57628177511954,"ECP_0379"
"ECP_0380",1.78624335695981,1.46385207856982,1.51816188232449,"ECP_0380"
"ECP_0381",2.94861219972779,2.33848067897318,2.48230420093279,"ECP_0381"
"ECP_0382",7.37406019406874,6.04314820851668,7.23929508342467,"ECP_0382"
"ECP_0383",14.2468008808727,5.38867286893819,5.58859591464378,"ECP_0383"
"ECP_0384",0.296539746841695,2.18716722327491,0,NA
"ECP_0385",12.9345955365818,12.2308693406821,8.65540280588406,"ECP_0385"
"ECP_0386",30.8463547851064,27.4096918045029,37.4350867437513,"ECP_0386"
"ECP_0387",41.0686411104587,35.0446651378095,54.5134155229779,"ECP_0387"
"ECP_0388",38.0583808755987,38.5521307314877,59.178250799124,"ECP_0388"
"ECP_0389",1.750408227885,0.860690805455406,0,NA
"ECP_0390",12.9003537361295,13.7101190249534,17.4974545177642,"betT"
"ECP_0391",137.625485262866,137.482908163984,167.155256999737,"yahA"
"ECP_0392",9.88783657475361,9.63088103853637,16.4835567794506,"ECP_0392"
"ECP_0393",0.455527924365254,1.11993502396607,2.73290657767839,"ECP_0393"
"ECP_0394",0.622367369914668,0.510038995825426,0,NA
"ECP_0395",1.87172364961961,1.22712352460969,1.79668313621629,"yahD"
"ECP_0396",0.700163291154001,0.502069636515653,0.393804246436296,NA
"ECP_0397",1.51430665296098,1.20096391458894,1.40670540122361,"ECP_0397"
"ECP_0398",1.49210274309352,1.26647103720288,1.67845530827817,"yahG"
"ECP_0399",1.98784530611546,1.30325421646244,1.86044555035646,"yahI"
"ECP_0400",2.56979672154571,2.59887549065927,5.16643835671739,"yahJ"
"ECP_0401",2.95268862212373,3.60014668339061,5.05509633825426,"yahK"
"ECP_0402",1.83315479865775,1.1267225089598,0.412420447176921,NA
"ECP_0404",6.60954146849377,5.69203519341175,6.55290266069996,"ECP_0404"
"ECP_0405",7.12340044043636,10.7773457378764,7.8897824677324,"yahO"
"ECP_0406",0.714722452217695,0.507628603595627,0.814705798298454,"ECP_0406"
"ECP_0407",0.763814499440729,0.695507721580126,2.36759886342306,"prpB"
"ECP_0408",1.42187006818966,0.95338058450445,1.10507530076893,"prpC"
"ECP_0409",0.885330442533572,1.10965095579375,2.10896819579107,"prpD"
"ECP_0410",1.52277167297086,1.31361394791286,2.01948327075503,"prpE"
"ECP_0411",7.02163757700156,6.44288545798047,10.045383749095,"codB"
"ECP_0412",20.4944993261153,21.6218400473283,29.6788546099279,"codA"
"ECP_0413",0.250804761010389,0.513845256988302,0.564256830714692,NA
"ECP_0414",0.289722741167173,0.118715973166263,0,NA
"ECP_0415",1.94828046234157,2.59454619615543,3.06824873745149,"ECP_0415"
"ECP_0416",0.783914881004958,0.790682462427933,0.813987724691291,"ECP_0416"
"ECP_0417",0.541004221067287,0.282138644520016,0.464727430721311,"ECP_0417"
"ECP_0418",22.0638714686092,21.3432246272487,28.7780361894367,"ECP_0418"
"ECP_0419",39.9093075957781,25.5912066155407,36.4190167104286,"yaiL"
"ECP_0420",57.9372530564987,61.9697379927892,69.02850146454,"ECP_0420"
"ECP_0421",74.391403518503,89.604891422006,105.936322431607,"ECP_0421"
"ECP_0422",267.675470396397,237.101606233281,195.02556037426,"ECP_0422"
"ECP_0423",2.24703567858726,2.16173504626009,1.23086722607065,"ECP_0423"
"ECP_0424",0.685874244395756,1.40520947829454,1.69737667035399,NA
"ECP_0425",0.884416788826107,1.03541751032229,1.53494828084643,"ECP_0425"
"ECP_0426",1.5753674050965,1.01438559214387,1.41769528717066,"ECP_0426"
"ECP_0427",0,0.219750843946061,0,NA
"ECP_0428",1.34431351901568,0.642649134740036,1.51220830631538,"ECP_0428"
"ECP_0429",2.16613018200769,1.77517478625177,2.48096675254866,"tauB"
"ECP_0430",1.18723340673939,0.523898751146769,0.739667106349912,"tauC"
"ECP_0431",3.63887682303981,3.78219058171953,5.43117067761156,"tauD"
"ECP_0432",263.086356651116,281.138503810541,303.116754256966,"ECP_0432"
"ECP_0433",7.87051024875522,8.52394990463065,8.06207440415125,"ECP_0433"
"ECP_0434",0.848274756590425,1.09241525307802,2.07201618894174,"iprA"
"ECP_0435",26.5430603638541,29.5876733122071,44.5239050400548,"ECP_0435"
"ECP_0436",7.92715588608756,10.8104456940738,12.9299383439251,"sbmA"
"ECP_0437",22.3745332274528,22.1280068997083,27.9033505288604,"yaiW"
"ECP_0438",10.2781252060665,8.62362049737844,9.91010297828038,"ECP_0438"
"ECP_0439",13.1354578002413,9.0190698487158,14.6961088923607,"yaiZ"
"ECP_0440",246.534208709897,201.415796818572,232.85936399029,"ECP_0440"
"ECP_0441",53.8884298570942,35.1399280572138,45.3662491894613,"iraP"
"ECP_0442",7.26271074891947,6.65211876758754,10.9090450911099,"phoA"
"ECP_0443",13.4274305929721,8.49429430430756,8.4796727456937,"psiF"
"ECP_0444",5.35286129043543,4.27568980774621,7.8659222384953,"adrA"
"ECP_0445",79.2584845586329,70.6148989720302,104.59440785348,"ECP_0445"
"ECP_0446",38.3854227856194,32.8075083491237,44.4767148916287,"yaiI"
"ECP_0447",109.465529405563,85.341182035784,103.435048151972,"aroK"
"ECP_0448",109.488034654207,87.7904621564514,73.0113072892892,"yaiA"
"ECP_0449",41.5896994945477,43.3788165949525,29.8661140497287,"ECP_0449"
"ECP_0450",23.8675132524355,21.6619880594263,30.5118136141509,"aroM"
"ECP_0451",79.5975109943496,84.3658187410604,79.2715512152692,"ppnP"
"ECP_0452",28.4236502025922,21.75533355066,24.6136032836439,"ECP_0452"
"ECP_0453",178.18234492381,155.060243530203,176.838833189183,"ECP_0453"
"ECP_0454",35.0220291773269,24.8151646087737,34.9604593588753,"mak"
"ECP_0455",14.1663418301336,16.7344440149304,19.2950123134924,"ECP_0455"
"ECP_0456",18.3271750028021,14.270384957627,21.2113188004161,"ECP_0456"
"ECP_0457",28.6570501073789,24.6464809620873,32.1667781538968,"ECP_0457"
"ECP_0458",25.8256951655164,21.9264510111098,31.7935598827782,"ECP_0458"
"ECP_0459",16.687225105837,15.1099052513282,18.7975893632258,"phoR"
"ECP_0460",59.1765283441705,66.946095740695,116.50877632748,"brnQ"
"ECP_0461",48.6506475495304,54.3024487214834,93.1592955517212,"proY"
"ECP_0462",5.78154638438057,5.1130146858737,6.40068367277053,"malZ"
"ECP_0463",15.0715562054593,14.374423761214,19.5261948830929,"ECP_0463"
"ECP_0464",118.192270526904,111.846408534138,154.080048017428,"queA"
"ECP_0465",365.418201071533,357.919187077147,496.555315263904,"tgt"
"ECP_0466",571.333245581665,693.018931787228,885.867974037453,"yajC"
"ECP_0467",219.201121794856,235.840458497449,335.864901669705,"secD"
"ECP_0468",199.862540880208,233.681362047538,311.541675849752,"secF"
"ECP_0469",145.80296949238,124.651771824576,99.5319863682577,"yajD"
"ECP_0470",184.301965710815,158.18038206295,224.985839200616,"ECP_0470"
"ECP_0471",8.54199215207882,8.2626317323719,9.95537134990956,"ECP_0471"
"ECP_0472",196.941930535797,164.150950416455,182.221100911003,"nrdR"
"ECP_0473",106.254614814465,97.2913474012022,147.690952126464,"ribD"
"ECP_0474",625.009458144274,515.756630428309,720.369804008452,"ribH"
"ECP_0475",358.103516427079,346.735438769178,469.054612155323,"nusB"
"ECP_0476",77.3186456489081,59.625279602469,82.243721690097,"thiL"
"ECP_0477",35.5504875693454,40.3579411205448,50.2175532935366,"pgpA"
"ECP_0478",13.8826223021427,11.2498908971525,15.0755535768056,"ECP_0478"
"ECP_0479",41.1980139432644,46.6353047052552,69.5104446115498,"ECP_0479"
"ECP_0480",81.0789091156334,80.560659390626,123.47180821065,"ECP_0480"
"ECP_0481",234.321314772872,182.33894100759,245.03375333814,"ECP_0481"
"ECP_0482",133.797761513508,119.130895223296,175.143470231445,"ECP_0482"
"ECP_0483",149.659903484168,124.22637292073,141.296963621343,"ECP_0483"
"ECP_0484",48.3541342299008,45.5287870967431,64.0373925633552,"ECP_0484"
"ECP_0485",60.9418443550489,54.7671149366098,67.9001427013318,"ECP_0485"
"ECP_0486",661.654310140531,548.658899789817,567.354738338933,"yajQ"
"ECP_0487",19.7215225042411,21.7915562172446,34.6478496556875,"ECP_0487"
"ECP_0488",130.527411126649,186.813374016422,230.573579634653,"ECP_0488"
"ECP_0489",187.669222512587,300.647122807441,285.807369893606,"ECP_0489"
"ECP_0490",102.544890993208,133.310509535708,208.352798106721,"ECP_0490"
"ECP_0491",150.210333059442,203.112660318735,331.569890536831,"ECP_0491"
"ECP_0492",506.829594530794,504.648077325246,592.417174937696,"ECP_0492"
"ECP_0493",20.4925841313366,22.587885528537,39.1422210994437,"ECP_0493"
"ECP_0494",163.227495012642,135.13224804595,208.944552984942,"ECP_0494"
"ECP_0495",150.284105663546,172.852696854101,145.300392451152,"bolA"
"ECP_0496",295.268862212373,398.0490048849,440.70070641191,"ECP_0496"
"ECP_0497",3441.27185292138,3158.83464295038,3351.96861505412,"tig"
"ECP_0498",532.837729246871,484.436509501323,639.598681481227,"clpP"
"ECP_0499",467.346641022511,494.980244485149,520.591052463536,"clpX"
"ECP_0500",679.049577232731,618.013276644861,605.971727230696,"lon"
"ECP_0501",4234.86457257502,4179.66588154296,3082.16302872356,"hupB"
"ECP_0502",228.832214099274,250.758955820181,313.492414270764,"ppiD"
"ECP_0503",15.2454910170629,16.3253610841219,24.6953372603922,"ybaV"
"ECP_0504",12.1291445324723,7.7656313274172,8.35694064016392,"tesC"
"ECP_0505",68.3383515728069,73.5445453764998,80.2708848804907,"ECP_0505"
"ECP_0506",3.82311384376153,2.65948904966115,3.7605180104139,"ECP_0506"
"ECP_0507",11.1718362500616,12.2577503722001,13.2110505881398,"cof"
"ECP_0508",44.841397077664,42.5685308863911,45.9928548412494,"ybaO"
"ECP_0509",24.0116913453626,24.5362414387693,33.0075924728737,"mdlA"
"ECP_0510",15.8279337939662,19.4046654320855,22.110318418096,"mdlB"
"ECP_0511",2.0075478436628,1.27961110899565,1.405149311178,"glnK"
"ECP_0512",7.46188010992097,7.84853713506188,7.87828802940528,"amtB"
"ECP_0513",40.1361897772322,40.1615723576962,54.3762708054867,"ECP_0513"
"ECP_0514",9.0393495244158,9.2598459069685,15.6435342032625,"ECP_0514"
"ECP_0515",14.7546605745624,7.55728512107186,15.490914357377,"ECP_0515"
"ECP_0516",7.27092648506078,7.34897533888846,12.8683110681645,"ECP_0516"
"ECP_0517",24.7786602021958,26.6084750703502,21.5297453780494,"ybaA"
"ECP_0518",7.06934696290887,7.63134748976321,6.97604798948196,"ECP_0518"
"ECP_0519",25.848066468335,29.3402368840594,29.9070496248996,"ECP_0519"
"ECP_0520",70.5490620543217,56.3565370876453,66.3234838693755,"ECP_0520"
"ECP_0521",352.882298741617,335.598672417571,270.022400997547,"ECP_0521"
"ECP_0522",179.667501816446,145.918076393688,90.3695683854069,"ECP_0522"
"ECP_0523",149.098772617971,172.374236283435,248.455824727616,"ECP_0523"
"ECP_0524",211.637721505037,233.982707693986,352.619482336267,"ECP_0524"
"ECP_0525",68.4887001165187,58.2139962962565,54.3020255449612,"acrR"
"ECP_0526",26.9372367715341,31.5284631893138,43.6867671721886,"kefA"
"ECP_0527",51.3453080179601,37.8703954400379,53.7674064467689,"ECP_0527"
"ECP_0528",40.3866916579285,35.0927114769772,39.6954680407786,"ECP_0528"
"ECP_0529",41.0095641961629,40.0016298154512,55.8076874949722,"ybaN"
"ECP_0530",518.227382041745,500.69752073884,742.995608328487,"apt"
"ECP_0531",195.580395609124,195.08278802906,194.039337565794,"dnaX"
"ECP_0532",1281.6043486116,926.729263619439,1166.11881439274,"ybaB"
"ECP_0533",263.289126713158,310.973553194838,343.503357105352,"recR"
"ECP_0534",512.223780150546,488.453737490897,482.225082384298,"htpG"
"ECP_0535",983.849917288919,729.897828730573,790.744273662819,"adk"
"ECP_0536",51.4325557800977,44.9811493841741,64.6575046859144,"hemH"
"ECP_0537",6.71116269168046,5.30803741321105,5.61811135473205,"ECP_0537"
"ECP_0538",117.685377462106,93.7381324120812,129.059157176916,"gsk"
"ECP_0539",56.5892262868297,54.28356893942,64.2350379847202,"ECP_0539"
"ECP_0540",18.826995229458,15.3782396493162,25.1910867735092,"ECP_0540"
"ECP_0541",39.1583157535421,28.6043013239553,39.5616746561454,"ushA"
"ECP_0542",5.25122468365501,3.31980739247085,4.99568815479187,"ECP_0542"
"ECP_0543",17.6535553410065,11.8369162458137,14.6973054490202,"ECP_0543"
"ECP_0544",100.193366964138,72.9435457623456,86.0541039312594,"ECP_0544"
"ECP_0545",18.0721392886542,11.9262514627632,17.033742620194,"ECP_0545"
"ECP_0546",27.4519468610876,26.1786351916733,26.5010762591902,"higB"
"ECP_0547",21.4471071290331,28.8104922247178,24.6728723661982,"ybaQ"
"ECP_0548",8.44737549111206,11.3890329284045,13.2420403039509,"ECP_0548"
"ECP_0549",30.3396944662996,32.6139866618508,26.8168027368025,"ECP_0549"
"ECP_0550",5.59230101359016,3.91877228464584,7.43948137833609,"glsA"
"ECP_0551",5.61430239960146,4.26551174118967,5.99971276983595,"ybaT"
"ECP_0552",18.5337341776059,17.9226203018361,28.5206934242569,"cueR"
"ECP_0553",9.0815297470269,9.41696998910032,9.50689780808563,"ECP_0553"
"ECP_0554",6.91926075963954,7.29055741091638,8.1540643967986,"ECP_0554"
"ECP_0555",13.8385215192791,11.8809083733452,14.7514437723902,"ECP_0555"
"ECP_0556",13.4951827268444,12.8875118834562,15.7577458467819,"ybbL"
"ECP_0557",5.62284981511367,6.03807703519485,7.32839409983605,"ybbM"
"ECP_0558",185.94639647496,154.194061874314,181.923241699153,"ECP_0558"
"ECP_0559",45.9982762951134,41.2327828667975,59.5763000056155,"ECP_0559"
"ECP_0560",37.6361747190178,29.6171959356709,36.3551448984039,"ECP_0560"
"ECP_0561",11.9396266491524,6.52313031503044,8.05847847444378,"ECP_0561"
"ECP_0562",5.43656202543107,8.10061934546264,10.2296444250746,"ECP_0562"
"ECP_0563",3.94526793624168,4.5162210711101,6.98809304284869,"ybbP"
"ECP_0564",15.8831563034387,13.5258149591567,16.2821332707382,"ECP_0564"
"ECP_0565",0.652579378162953,0.935896798165102,0.734081702094843,"ECP_0565"
"ECP_0566",3.91395628595404,3.72075031426685,5.2128919876089,"allA"
"ECP_0567",74.8762860775279,65.46313008552,71.0515520393769,"allR"
"ECP_0568",0.806248638298547,0.486855405106088,0.725554490403842,"gcl"
"ECP_0569",0.583919964823414,0.877306458070375,2.10191115935728,"hyi"
"ECP_0570",0.430134445077543,0.705002707540264,1.00641849737713,"glxR"
"ECP_0571",0.363796184269708,0.383317966965706,0.327385303429102,"ybbW"
"ECP_0572",1.72110623992922,1.59246756956507,0.849368101564804,"allB"
"ECP_0573",0.987327037295504,0.571149658919716,0.993040016820005,"ybbY"
"ECP_0574",2.24345515280759,1.29779556005841,2.37519629264195,"glxK"
"ECP_0575",4.61787086684776,5.12472387981081,4.50199419437402,"ECP_0575"
"ECP_0576",3.97665558568049,3.00823970838783,3.08314314879834,"ECP_0576"
"ECP_0577",1.00823513926176,0.767244375148819,1.74984104016493,"ECP_0577"
"ECP_0578",0.770683334867354,0.482977574284328,0.693548773579894,"ECP_0578"
"ECP_0579",1.44033591323109,1.37710528872865,1.40419342729285,"ECP_0579"
"ECP_0580",0.648680696216207,0.835376370000835,0.583756882952627,"ylbF"
"ECP_0581",2.03000363609751,1.73293450762833,3.57753978507497,"ECP_0581"
"ECP_0582",10.9744695635936,9.22583177982536,15.5468606772873,"ECP_0582"
"ECP_0583",8.30311291156745,9.59923392437323,19.3473709778585,"ECP_0583"
"ECP_0584",9.62406269295318,9.20156715650507,8.45461916712687,"ECP_0584"
"ECP_0585",29.8077816068052,30.3420293906603,44.8015240958165,"ECP_0585"
"ECP_0586",621.133950945201,667.520490863742,823.466159529918,"ECP_0586"
"ECP_0587",259.151348024533,214.837367283804,251.134593727375,"cysS"
"ECP_0588",13.6169688348571,8.42883409480467,13.5577296428275,"ECP_0588"
"ECP_0589",80.5878086663451,63.424426678066,91.6909402632069,"ECP_0589"
"ECP_0590",111.027969920435,87.3437368249001,118.360387158664,"ECP_0590"
"ECP_0591",8.40195949384802,1.87787084826634,4.46788817774998,"ECP_0591"
"ECP_0593",51.8800605639547,41.914806603537,38.3190648493508,"ECP_0593"
"ECP_0594",3.78088177223161,2.89192110633016,5.67078114868266,"ECP_0594"
"ECP_0595",7.851011330317,8.46581120120071,11.5274895481418,"lppD"
"ECP_0596",63.3024345426905,57.4422685503937,61.1097877209638,"ECP_0596"
"ECP_0597",190.153781374919,147.259324978672,145.728375934071,"ECP_0597"
"ECP_0598",3.64933594177237,4.86855405106088,6.33905502142304,"ECP_0598"
"ECP_0599",12.0306564296371,10.6513744077751,13.6648086610032,"ECP_0599"
"ECP_0600",6.55487992683585,7.44855206437011,7.81442764188442,"ECP_0600"
"ECP_0601",11.2142577859676,8.11661848970004,10.6106092179093,"ECP_0601"
"ECP_0602",17.3566794807123,15.8548306268101,24.075948034758,"ECP_0602"
"ECP_0603",1.09353051980668,1.56828693401853,0.787266797214079,"cusC"
"ECP_0604",0.454159972640433,1.6748577835889,1.83917226443762,NA
"ECP_0605",0.926686708880296,1.2150929018194,2.1682398509669,"cusB"
"ECP_0606",2.6937580056612,2.30612574591487,3.74444709435916,"cusA"
"ECP_0607",54.0204076784501,62.9107101532003,97.522674504894,"pheP"
"ECP_0608",39.86891355975,47.8676501803276,64.1779751153797,"ECP_0608"
"ECP_0609",285.242670706281,225.327273619041,300.187222274302,"ECP_0609"
"ECP_0610",23.2366692251734,30.3393508923031,25.6957270799683,"ECP_0610"
"ECP_0611",6.98476150693389,24.6385705272535,26.5091938034804,"ECP_0611"
"ECP_0612",2.16243461503863,1.93828492381378,3.46632198900709,"ECP_0612"
"ECP_0613",19.604572152312,33.4439855834101,26.64367015889,"hokE"
"ECP_0614",5.16120368907807,2.65584591397668,20.09076749819,"ECP_0614"
"ECP_0615",20.1647027852352,9.25414754025652,111.47999634157,"ECP_0615"
"ECP_0616",15.9658182900553,4.22403866617516,69.7463656491343,"fes"
"ECP_0617",9.32272217810533,6.50823732344362,51.2700761387747,"ybdZ"
"ECP_0618",10.9082627122602,4.90074950123295,49.6259085994455,"entF"
"ECP_0619",2.20051320076972,0.874352564272158,6.24085967685711,"fepE"
"ECP_0620",29.0052939879533,9.18914007000919,61.3778665504476,"ltrA"
"ECP_0621",7.31046626655054,4.6804938061019,27.2745727755371,"ECP_0621"
"ECP_0622",9.81467834679591,4.81377512431696,41.753008103575,"ECP_0622"
"ECP_0623",17.8919425192735,6.78645412071313,61.1954800217553,"entS"
"ECP_0624",30.4999031155988,14.1811626127699,68.6893365470526,"ECP_0624"
"ECP_0625",19.7403180965154,5.69109838709289,96.8662004377017,"entC"
"ECP_0626",15.6773992790237,5.15452817568824,71.1751674899835,"entE"
"ECP_0627",16.7451640262006,6.2836447615066,71.2218387624759,"entB"
"ECP_0628",14.7793504349616,9.29131279142221,65.7719516361266,"ECP_0628"
"ECP_0629",15.5253599342844,7.93332394593678,66.7344100395699,"entH"
"ECP_0630",6.39123414489293,4.91402955593343,13.9588459044496,"cstA"
"ECP_0631",8.02005224412765,6.57254796893219,11.6852460033461,"ybdD"
"ECP_0632",4.79120004194639,4.26788829151441,5.87386697494402,"ECP_0632"
"ECP_0633",5.21051751556466,3.41607513483076,4.45456710387475,"ybdL"
"ECP_0634",4.80111971077029,3.54112788530224,4.4286100399236,"ECP_0634"
"ECP_0635",7.61750135928727,5.32909294778286,5.23885432900413,"ECP_0635"
"ECP_0636",2.26099242193252,1.71566273512705,1.28110670468578,"ECP_0636"
"ECP_0637",40.592599482326,42.1427401610936,46.5505087064552,"ECP_0637"
"ECP_0638",5565.80656066137,5284.8979214808,5749.44815525587,"ahpC"
"ECP_0639",665.681565161079,656.778269516309,616.580196925563,"ahpF"
"ECP_0640",105.758930691793,76.1259951566432,109.608664999712,"ECP_0640"
"ECP_0641",68.8102084094706,53.6769506701532,87.9178040861458,"ECP_0641"
"ECP_0642",40.4210633104034,36.0551202867137,50.0678422872782,"ECP_0642"
"ECP_0643",3.7705514941654,1.73549129624615,2.27760882201189,"ECP_0643"
"ECP_0644",0.774242001139578,0.634502436786238,1.16125211235822,"ECP_0644"
